DHSID,HV007: year of interview,HV000: country code,Female Education PCA,Female Education PCA (min-max-scaled),EDI,EDI (min-max-scaled),EDI (UNESCO),EDI (UNESCO) (min-max-scaled),Imputed,households,DHSYEAR,URBAN_RURA,LATNUM,LONGNUM,GEID,adm2_name,adm1_name,adm0_name,ISO3,TIF_name,MEAN_AGE,STD_AGE
MW201500000366,2015,MW,-0.10456177826683566,0.438010962579095,0.5254629629629629,0.5423356269113149,,,False,124.0,2015.0,R,-13.63449,33.98485,MWGE7AFL,Dowa,Central Region,Malawi,MWI,MWGE7AFL00000366.tif,22.53968253968254,17.890189595657198
MW201500000367,2015,MW,-0.29830907177317795,0.42130098633203894,0.47896825396825393,0.4943479685452162,,,False,162.0,2015.0,R,-15.338244,34.730587,MWGE7AFL,Neno,Southern Region,Malawi,MWI,MWGE7AFL00000367.tif,21.149425287356323,19.037618045035344
TZ201500000367,2015,TZ,0.5663385240924569,0.4958735933992747,0.4952991452991453,0.5112032462949894,,,False,96.0,2015.0,R,-1.452448,31.786564,TZGE7AFL,Bukoba Rural,Kagera,Tanzania,TZA,TZGE7AFL00000367.tif,22.4,18.54282512554017
MW201500000368,2015,MW,1.629892923480003,0.5876011650705459,0.6083333333333334,0.6278669724770642,,,False,149.0,2015.0,R,-15.73644053,34.98483486,MWGE7AFL,Blantyre,Southern Region,Malawi,MWI,MWGE7AFL00000368.tif,23.128205128205128,17.296016337647842
ZW201500000368,2015,ZW,1.9831699223706212,0.6180699791285871,0.585916179337232,0.6047300016095284,0.578,0.7223837209302325,False,117.0,2015.0,R,-17.551777,31.197354,ZWGE72FL,Goromonzi,Mashonaland East,Zimbabwe,ZWE,ZWGE72FL00000368.tif,23.262295081967213,19.625579939918772
MW201500000369,2015,MW,-0.39317991142473857,0.4131187327974163,0.4714285714285714,0.4865661861074705,,,False,121.0,2015.0,R,-13.745669,33.466422,MWGE7AFL,Lilongwe,Central Region,Malawi,MWI,MWGE7AFL00000369.tif,23.32857142857143,20.29615614965912
MW201500000370,2015,MW,1.6509713132729336,0.589419097008545,0.6077205882352941,0.6272345520777117,,,False,152.0,2015.0,R,-16.548118,35.118117,MWGE7AFL,Nsanje,Southern Region,Malawi,MWI,MWGE7AFL00000370.tif,23.569767441860463,21.51144193360658
ZW201500000370,2015,ZW,1.0635802204740972,0.5387588218079548,0.5425925925925926,0.5600152905198776,0.588,0.7369186046511627,False,125.0,2015.0,R,-20.504913,31.685118,ZWGE72FL,Zaka,Masvingo,Zimbabwe,ZWE,ZWGE72FL00000370.tif,23.81159420289855,20.082385728264196
MW201500000371,2015,MW,-0.9124799604100934,0.36833105433956853,0.4761111111111111,0.49139908256880727,,,False,158.0,2015.0,R,-14.115582,33.35319,MWGE7AFL,Lilongwe,Central Region,Malawi,MWI,MWGE7AFL00000371.tif,22.15714285714286,18.886108470717353
ZW201500000371,2015,ZW,-1.539888564736529,0.31421941909677675,0.4222222222222222,0.4357798165137614,,,False,130.0,2015.0,R,-22.12769,30.765533,ZWGE72FL,Beitbridge,Matabeleland South,Zimbabwe,ZWE,ZWGE72FL00000371.tif,27.514705882352942,24.51590567887483
MW201500000372,2015,MW,1.8819673792082041,0.6093416399513987,0.6585858585858586,0.6797331109257715,,,False,156.0,2015.0,R,-12.06752897,34.7201393,MWGE7AFL,Likoma,Northern Region,Malawi,MWI,MWGE7AFL00000372.tif,20.961038961038962,17.659380657943423
TZ201500000373,2015,TZ,1.1061302705226015,0.5424286037840228,0.5055555555555555,0.521788990825688,,,False,97.0,2015.0,R,-1.759844,31.552635,TZGE7AFL,Muleba,Kagera,Tanzania,TZA,TZGE7AFL00000373.tif,22.583333333333332,18.292927750192394
ZW201500000373,2015,ZW,1.4250155671957419,0.569931262719329,0.5952380952380952,0.61435124508519,0.562,0.6991279069767442,False,123.0,2015.0,R,-18.604266,32.087744,ZWGE72FL,Makoni,Manicaland,Zimbabwe,ZWE,ZWGE72FL00000373.tif,24.8135593220339,22.734202227170915
MW201500000374,2015,MW,-1.6646774673340126,0.3034568450212226,0.42083333333333334,0.43434633027522934,,,False,135.0,2015.0,R,-13.196243,34.335178,MWGE7AFL,Nkhotakota,Central Region,Malawi,MWI,MWGE7AFL00000374.tif,26.450704225352112,22.621600759573877
MW201500000375,2015,MW,-0.5294319349039033,0.4013675076073951,0.3851010101010101,0.3974666388657214,,,False,128.0,2015.0,R,-14.006346,34.243154,MWGE7AFL,Dedza,Central Region,Malawi,MWI,MWGE7AFL00000375.tif,25.402985074626866,23.168068216701048
ZW201500000376,2015,ZW,0.2507457334575622,0.4686549007413636,0.4305555555555556,0.44438073394495414,0.578,0.7223837209302325,False,86.0,2015.0,R,-17.106132,32.74093,ZWGE72FL,Mudzi,Mashonaland East,Zimbabwe,ZWE,ZWGE72FL00000376.tif,23.65909090909091,20.38574876335687
ZW201500000377,2015,ZW,1.842793187406434,0.6059630130675926,0.6042884990253411,0.6236922581683566,0.596,0.7485465116279069,False,131.0,2015.0,R,-17.770153,30.236368,ZWGE72FL,Zvimba,Mashonaland West,Zimbabwe,ZWE,ZWGE72FL00000377.tif,21.716666666666665,17.94161119937054
MW201500000378,2015,MW,-0.6746388532686046,0.3888439563728436,0.4827485380116959,0.49824963785610815,,,False,161.0,2015.0,R,-11.022832,33.644409,MWGE7AFL,Rumphi,Northern Region,Malawi,MWI,MWGE7AFL00000378.tif,20.0,19.405357539467495
AO201500000379,2015,AO,-3.0019364800148427,0.18812327863348471,0.4173611111111111,0.4307626146788991,,,False,94.0,2015.0,R,-9.154759,14.842508,AOGE71FL,Golungo Alto,Kuanza Norte,Angola,AGO,AOGE71FL00000379.tif,27.0,22.53791132311312
AO201500000380,2015,AO,-3.5064679607807014,0.14460933370597256,0.15268518518518517,0.15758792048929662,,,False,157.0,2015.0,R,-10.663814,17.72892,AOGE71FL,Luquembo,Malanje,Angola,AGO,AOGE71FL00000380.tif,21.732558139534884,25.559814239684307
MW201500000380,2015,MW,-0.774358437626089,0.38024351682179863,0.44744152046783625,0.46180890873973923,,,False,131.0,2015.0,R,-16.111261,35.085524,MWGE7AFL,Thyolo,Southern Region,Malawi,MWI,MWGE7AFL00000380.tif,20.875,16.15156388319768
ZW201500000380,2015,ZW,1.584753819901877,0.5837080869534099,0.6361111111111111,0.6565366972477064,0.578,0.7223837209302325,False,101.0,2015.0,R,-17.806438,32.001973,ZWGE72FL,Murehwa,Mashonaland East,Zimbabwe,ZWE,ZWGE72FL00000380.tif,29.017241379310345,25.465829447506433
MW201500000382,2015,MW,-0.7635898275753714,0.3811722689860471,0.48174603174603176,0.4972149410222804,,,False,125.0,2015.0,R,-12.14951,33.642937,MWGE7AFL,Mzimba,Northern Region,Malawi,MWI,MWGE7AFL00000382.tif,20.46031746031746,19.010884316050074
ZW201500000382,2015,ZW,3.9971947764495304,0.7917720570445164,0.7805555555555557,0.805619266055046,0.588,0.7369186046511627,False,101.0,2015.0,R,-19.939451,31.822948,ZWGE72FL,Bikita,Masvingo,Zimbabwe,ZWE,ZWGE72FL00000382.tif,25.0327868852459,23.04919898327254
AO201500000383,2015,AO,-2.074489692153942,0.26811208010315146,0.456980056980057,0.47165372853446247,,,False,123.0,2015.0,R,-13.297515,15.690327,AOGE71FL,Caala,Huambo,Angola,AGO,AOGE71FL00000383.tif,20.413793103448278,18.012699694166674
MW201500000383,2015,MW,-1.843239764299975,0.28805651768285223,0.3535185185185185,0.36487003058103973,,,False,165.0,2015.0,R,-13.752944,34.494521,MWGE7AFL,Salima,Central Region,Malawi,MWI,MWGE7AFL00000383.tif,17.63953488372093,16.179080749497754
ZW201500000383,2015,ZW,1.7264996336807987,0.5959331309191872,0.5830808080808081,0.6018035863219349,,,False,74.0,2015.0,R,-19.851952,28.240478,ZWGE72FL,Umguza,Matabeleland North,Zimbabwe,ZWE,ZWGE72FL00000383.tif,20.125,16.3188986029359
AO201500000384,2015,AO,-1.682130105512857,0.30195162053968727,0.3981691919191919,0.41095444120100083,,,False,108.0,2015.0,R,-6.20532,14.350379,AOGE71FL,M'banza Congo,Zaire,Angola,AGO,AOGE71FL00000384.tif,20.94736842105263,20.73852613291054
TZ201500000386,2015,TZ,1.9567948121250054,0.6157952249488428,0.5648148148148148,0.5829510703363914,,,False,135.0,2015.0,R,-2.103719,32.883628,TZGE7AFL,Ukerewe,Mwanza,Tanzania,TZA,TZGE7AFL00000386.tif,23.054794520547944,21.357987323871047
ZW201500000386,2015,ZW,1.596550480983041,0.584725504657128,0.4819444444444444,0.4974197247706421,,,False,66.0,2015.0,R,-22.126261,29.639609,ZWGE72FL,Beitbridge,Matabeleland South,Zimbabwe,ZWE,ZWGE72FL00000386.tif,25.741935483870968,17.860510895894485
TZ201500000387,2015,TZ,0.3195611592378963,0.47458997270758335,0.44425925925925924,0.4585244648318042,,,False,124.0,2015.0,R,-2.030341,33.079582,TZGE7AFL,Ukerewe,Mwanza,Tanzania,TZA,TZGE7AFL00000387.tif,21.262295081967213,20.17250739607768
ZW201500000387,2015,ZW,1.0084290785822598,0.5340022429968012,0.5246031746031745,0.5414482306684141,,,False,139.0,2015.0,R,-21.071077,28.599114,ZWGE72FL,Matobo,Matabeleland South,Zimbabwe,ZWE,ZWGE72FL00000387.tif,23.71014492753623,19.67239141035519
TZ201500000388,2015,TZ,-0.5011803181526966,0.4038041034240904,0.38226495726495724,0.39453952011291454,,,False,126.0,2015.0,R,-2.491431,33.161905,TZGE7AFL,Magu,Mwanza,Tanzania,TZA,TZGE7AFL00000388.tif,23.58823529411765,21.762788516261235
ZW201500000388,2015,ZW,-0.2869345872910134,0.42228199289001317,0.4983333333333333,0.514334862385321,0.562,0.6991279069767442,False,113.0,2015.0,R,-20.461442,32.636478,ZWGE72FL,Chipinge,Manicaland,Zimbabwe,ZWE,ZWGE72FL00000388.tif,25.189655172413794,21.577649983869335
TZ201500000389,2015,TZ,-1.1962140428678352,0.3438600555836871,0.36388888888888893,0.3755733944954129,,,False,122.0,2015.0,R,-2.735441,33.613908,TZGE7AFL,Magu,Mwanza,Tanzania,TZA,TZGE7AFL00000389.tif,22.949152542372882,20.176312270968648
AO201500000390,2015,AO,-4.788183528638635,0.034066180783493605,0.041025641025641026,0.04234297812279463,,,False,110.0,2015.0,R,-11.57098,23.361531,AOGE71FL,Alto Zambeze,Moxico,Angola,AGO,AOGE71FL00000390.tif,19.64814814814815,23.17053871688071
MW201500000390,2015,MW,-0.7393092462310961,0.3832663779162153,0.45296296296296296,0.4675076452599388,,,False,133.0,2015.0,R,-15.617442,35.188306,MWGE7AFL,Chiradzulu,Southern Region,Malawi,MWI,MWGE7AFL00000390.tif,23.533333333333335,20.988628409748987
ZW201500000391,2015,ZW,3.9364851104189245,0.7865360764071665,0.7264880952380952,0.7498156946264743,0.588,0.7369186046511627,False,106.0,2015.0,R,-20.440976,31.075466,ZWGE72FL,Masvingo,Masvingo,Zimbabwe,ZWE,ZWGE72FL00000391.tif,29.34426229508197,23.34301126383201
MW201500000392,2015,MW,-1.371751700554492,0.32872059202100323,0.4473684210526315,0.4617334620956059,,,False,107.0,2015.0,R,-15.409331,35.222132,MWGE7AFL,Zomba,Southern Region,Malawi,MWI,MWGE7AFL00000392.tif,22.782608695652176,20.692332741165256
MW201500000393,2015,MW,0.677872898054137,0.5054930141710489,0.5821428571428571,0.6008355176933158,,,False,151.0,2015.0,R,-9.724797,33.572993,MWGE7AFL,Chitipa,Northern Region,Malawi,MWI,MWGE7AFL00000393.tif,22.125,18.379364960140165
TZ201500000393,2015,TZ,-0.3747710444342106,0.4147064284218554,0.3732142857142857,0.38519823066841413,,,False,139.0,2015.0,R,-2.804934,33.436446,TZGE7AFL,Kwimba,Mwanza,Tanzania,TZA,TZGE7AFL00000393.tif,19.67948717948718,19.235717312146704
TZ201500000394,2015,TZ,-0.9445834878025218,0.3655622456998926,0.3113888888888889,0.32138761467889904,,,False,140.0,2015.0,R,-3.283265,33.028655,TZGE7AFL,Kwimba,Mwanza,Tanzania,TZA,TZGE7AFL00000394.tif,19.67142857142857,19.485201689644587
ZW201500000394,2015,ZW,3.1763230335305153,0.7209749528485436,0.6732323232323232,0.6948498748957463,0.702,0.9026162790697673,False,114.0,2015.0,R,-17.929422,30.997536,ZWGE72FL,Harare,Harare,Zimbabwe,ZWE,ZWGE72FL00000394.tif,19.483333333333334,14.617718139840406
MW201500000395,2015,MW,0.8333569877012991,0.518902932822192,0.56932261208577,0.5876036133912763,,,False,157.0,2015.0,R,-12.017617,34.626617,MWGE7AFL,Likoma,Northern Region,Malawi,MWI,MWGE7AFL00000395.tif,24.810126582278482,20.411834142494268
ZW201500000395,2015,ZW,1.5024898217587588,0.5766131261408896,0.5597222222222222,0.5776949541284403,0.596,0.7485465116279069,False,142.0,2015.0,R,-17.166506,29.718371,ZWGE72FL,Hurungwe,Mashonaland West,Zimbabwe,ZWE,ZWGE72FL00000395.tif,21.338461538461537,17.206718276480082
MW201500000396,2015,MW,-1.733885869051046,0.2974878803566892,0.28535353535353536,0.2945162635529608,,,False,75.0,2015.0,R,-16.030509,35.125648,MWGE7AFL,Thyolo,Southern Region,Malawi,MWI,MWGE7AFL00000396.tif,21.742857142857144,17.654099435846515
TZ201500000396,2015,TZ,-0.3784884412059037,0.414385816914816,0.43232804232804234,0.4462101354303189,,,False,120.0,2015.0,R,-2.544027,32.660677,TZGE7AFL,Sengerema,Mwanza,Tanzania,TZA,TZGE7AFL00000396.tif,21.29230769230769,20.303727395575578
ZW201500000397,2015,ZW,1.9961469426078569,0.6191891983754597,0.5966666666666667,0.6158256880733944,0.562,0.6991279069767442,False,93.0,2015.0,R,-18.379501,31.872287,ZWGE72FL,Makoni,Manicaland,Zimbabwe,ZWE,ZWGE72FL00000397.tif,20.266666666666666,16.86227634800129
AO201500000398,2015,AO,-5.1370320922699815,0.003979302631006876,0.0,0.0,,,False,132.0,2015.0,R,-15.792962,14.685476,AOGE71FL,Gambos,Huila,Angola,AGO,AOGE71FL00000398.tif,23.028985507246375,21.86319161250436
ZW201500000398,2015,ZW,1.0083335626013428,0.5339940051022559,0.5635233918128655,0.5816181796233703,0.596,0.7485465116279069,False,127.0,2015.0,R,-16.660612,29.850649,ZWGE72FL,Hurungwe,Mashonaland West,Zimbabwe,ZWE,ZWGE72FL00000398.tif,25.928571428571427,21.08326104054817
MW201500000400,2015,MW,-1.2695301441560811,0.3375368172618406,0.40444444444444444,0.4174311926605504,,,False,142.0,2015.0,R,-16.56438,34.926437,MWGE7AFL,Chikwawa,Southern Region,Malawi,MWI,MWGE7AFL00000400.tif,25.028169014084508,22.482991559326365
ZW201500000400,2015,ZW,1.9105582930454812,0.6118074988671872,0.5908730158730158,0.6098460026212318,0.578,0.7223837209302325,False,94.0,2015.0,R,-17.859114,31.797626,ZWGE72FL,Murehwa,Mashonaland East,Zimbabwe,ZWE,ZWGE72FL00000400.tif,28.59090909090909,20.563365688929903
AO201500000401,2015,AO,-3.8106030794420342,0.11837882221467227,0.14675925925925928,0.1514717125382263,,,False,96.0,2015.0,R,-6.948997,15.233172,AOGE71FL,Damba,Uige,Angola,AGO,AOGE71FL00000401.tif,23.28846153846154,22.276635556213915
AO201500000402,2015,AO,-1.4295107661341961,0.3237390895885194,0.3860648148148148,0.39846139143730885,,,False,104.0,2015.0,R,-8.532459,14.435204,AOGE71FL,Dembos,Bengo,Angola,AGO,AOGE71FL00000402.tif,20.865384615384617,20.715655580349857
MW201500000402,2015,MW,0.6737800055550003,0.5051400175680791,0.5863095238095238,0.6051359764089121,,,False,129.0,2015.0,R,-14.833007,34.68378,MWGE7AFL,Ntcheu,Central Region,Malawi,MWI,MWGE7AFL00000402.tif,25.393939393939394,18.916723401329953
TZ201500000403,2015,TZ,1.0314081583647272,0.5359841023063954,0.49027777777777776,0.5060206422018348,,,False,157.0,2015.0,R,-2.67319,33.156241,TZGE7AFL,Misungwi,Mwanza,Tanzania,TZA,TZGE7AFL00000403.tif,22.710526315789473,21.630728629721
AO201500000404,2015,AO,-2.8553248254986374,0.2007679830841674,0.3043650793650794,0.31413826998689387,,,False,122.0,2015.0,R,-10.579056,13.933442,AOGE71FL,Porto Amboim,Cuanza Sul,Angola,AGO,AOGE71FL00000404.tif,21.28,18.47562100251495
TZ201500000404,2015,TZ,-1.0506270982438464,0.3564163826555214,0.3326388888888889,0.3433199541284403,,,False,133.0,2015.0,R,-2.95161,32.971528,TZGE7AFL,Misungwi,Mwanza,Tanzania,TZA,TZGE7AFL00000404.tif,23.410714285714285,21.45165963972721
TZ201500000405,2015,TZ,-1.923346315141144,0.28114762859560566,0.255,0.2631880733944954,,,False,113.0,2015.0,R,-1.261,34.369183,TZGE7AFL,Tarime,Mara,Tanzania,TZA,TZGE7AFL00000405.tif,24.150943396226417,20.540200945027753
MW201500000406,2015,MW,-2.3136233740468413,0.24748769835316536,0.29808201058201056,0.30765345128877236,,,False,132.0,2015.0,R,-14.580432,35.357613,MWGE7AFL,Mangochi,Southern Region,Malawi,MWI,MWGE7AFL00000406.tif,22.305555555555557,21.62656093129881
TZ201500000406,2015,TZ,-2.6879071968775228,0.21520712464309555,0.25935185185185183,0.26767966360856266,,,False,137.0,2015.0,R,-1.429925,34.762784,TZGE7AFL,Tarime,Mara,Tanzania,TZA,TZGE7AFL00000406.tif,19.48,19.318357045021166
MW201500000409,2015,MW,-1.7189755898246557,0.29877383592902756,0.3680555555555555,0.37987385321100914,,,False,136.0,2015.0,R,-13.266556,34.118559,MWGE7AFL,Nkhotakota,Central Region,Malawi,MWI,MWGE7AFL00000409.tif,23.661971830985916,21.050920347692863
TZ201500000409,2015,TZ,0.25270408408839096,0.4688238011266662,0.4972222222222222,0.5131880733944953,,,False,142.0,2015.0,R,-1.381592,34.576353,TZGE7AFL,Tarime,Mara,Tanzania,TZA,TZGE7AFL00000409.tif,20.0,18.88276525113342
TZ201500000410,2015,TZ,0.6569243203686101,0.5036862780396701,0.42043650793650794,0.43393676277850585,,,False,93.0,2015.0,R,-2.124253,34.66129,TZGE7AFL,Serengeti,Mara,Tanzania,TZA,TZGE7AFL00000410.tif,20.609756097560975,16.92908451272615
TZ201500000411,2015,TZ,-0.5094226842492869,0.4030932303109697,0.43521164021164027,0.4491863259065094,,,False,135.0,2015.0,R,-1.627655,34.599284,TZGE7AFL,Serengeti,Mara,Tanzania,TZA,TZGE7AFL00000411.tif,16.52,15.768905427402954
AO201500000412,2015,AO,-4.678490621866633,0.04352678192768811,0.0375,0.03870412844036697,,,False,93.0,2015.0,R,-11.019789,14.524775,AOGE71FL,Ebo,Cuanza Sul,Angola,AGO,AOGE71FL00000412.tif,19.150943396226417,17.720475148186733
MW201500000412,2015,MW,-1.1498788082245592,0.347856295511888,0.4078042328042328,0.420898864132809,,,False,109.0,2015.0,R,-14.093758,34.24617,MWGE7AFL,Dedza,Central Region,Malawi,MWI,MWGE7AFL00000412.tif,24.866666666666667,22.200762911978355
MW201500000413,2015,MW,-0.4721236054731634,0.40631013574023545,0.46819444444444447,0.4832282110091743,,,False,135.0,2015.0,R,-14.356031,35.51421,MWGE7AFL,Mangochi,Southern Region,Malawi,MWI,MWGE7AFL00000413.tif,19.984375,16.48808341928406
TZ201500000413,2015,TZ,0.3279759152173045,0.475315713800509,0.4978070175438596,0.5137916465475615,,,False,149.0,2015.0,R,-1.702519,33.585981,TZGE7AFL,Musoma,Mara,Tanzania,TZA,TZGE7AFL00000413.tif,19.40506329113924,17.5342295183916
MW201500000414,2015,MW,-1.7221880312257667,0.29849677492581994,0.37026143790849675,0.3821505666486778,,,False,137.0,2015.0,R,-15.129002,35.519875,MWGE7AFL,Machinga,Southern Region,Malawi,MWI,MWGE7AFL00000414.tif,27.043478260869566,22.188652891411635
TZ201500000414,2015,TZ,-0.4147857259840689,0.4112553124546032,0.43657407407407406,0.4505925076452599,,,False,101.0,2015.0,R,-2.051027,33.996688,TZGE7AFL,Bunda,Mara,Tanzania,TZA,TZGE7AFL00000414.tif,24.418181818181818,21.904414326874097
MW201500000416,2015,MW,2.232128328772904,0.6395417064606177,0.6695906432748537,0.6910912602607435,,,False,135.0,2015.0,R,-13.365992,33.903035,MWGE7AFL,Ntchisi,Central Region,Malawi,MWI,MWGE7AFL00000416.tif,23.957142857142856,18.83370068715915
TZ201500000416,2015,TZ,0.6487706395231625,0.5029830536963115,0.5207070707070707,0.5374270225187655,,,False,146.0,2015.0,R,-2.09346,33.218919,TZGE7AFL,Bunda,Mara,Tanzania,TZA,TZGE7AFL00000416.tif,20.408450704225352,20.189514580444076
MW201500000417,2015,MW,0.5015419949570152,0.490285136171564,0.6005050505050504,0.619787322768974,,,False,175.0,2015.0,R,-10.969802,33.554967,MWGE7AFL,Rumphi,Northern Region,Malawi,MWI,MWGE7AFL00000417.tif,20.564356435643564,19.004428874125193
TZ201500000417,2015,TZ,1.8557614084505747,0.6070814734171152,0.5770833333333333,0.5956135321100916,,,False,122.0,2015.0,R,-2.010726,33.857268,TZGE7AFL,Bunda,Mara,Tanzania,TZA,TZGE7AFL00000417.tif,20.21212121212121,20.768700675269216
AO201500000419,2015,AO,-3.773047462154611,0.12161785312684253,0.21064814814814814,0.21741207951070335,,,False,138.0,2015.0,R,-11.401012,19.955278,AOGE71FL,Camanongue,Moxico,Angola,AGO,AOGE71FL00000419.tif,21.029411764705884,23.901520958433316
MW201500000419,2015,MW,-0.1706774275291701,0.4323087361957565,0.5590740740740741,0.5770259938837919,,,False,164.0,2015.0,R,-14.408507,34.785619,MWGE7AFL,Mangochi,Southern Region,Malawi,MWI,MWGE7AFL00000419.tif,20.45945945945946,17.38381327808646
MW201500000421,2015,MW,-0.41030979557302116,0.41164134463858115,0.5101307189542483,0.5265110631408526,,,False,124.0,2015.0,R,-16.766705,35.268353,MWGE7AFL,Nsanje,Southern Region,Malawi,MWI,MWGE7AFL00000421.tif,19.671875,18.224399036404336
TZ201500000421,2015,TZ,0.06790051068862224,0.45288518714143333,0.4591666666666666,0.4739105504587155,,,False,97.0,2015.0,R,-1.219,33.999455,TZGE7AFL,Rorya,Mara,Tanzania,TZA,TZGE7AFL00000421.tif,18.884615384615383,16.73982435562015
TZ201500000422,2015,TZ,0.4551611997295572,0.48628496681412714,0.45666666666666667,0.4713302752293578,,,False,120.0,2015.0,R,-1.217325,34.24502,TZGE7AFL,Rorya,Mara,Tanzania,TZA,TZGE7AFL00000422.tif,20.235294117647058,18.55537709978401
MW201500000423,2015,MW,-1.6763740912559526,0.3024480551466948,0.34451058201058204,0.3555728484054172,,,False,142.0,2015.0,R,-15.628393,34.488262,MWGE7AFL,Mwanza,Southern Region,Malawi,MWI,MWGE7AFL00000423.tif,22.65714285714286,18.872482624553626
TZ201500000423,2015,TZ,-0.634370417211516,0.3923169577131076,0.3338888888888889,0.34461009174311924,,,False,131.0,2015.0,R,-1.460481,33.994683,TZGE7AFL,Rorya,Mara,Tanzania,TZA,TZGE7AFL00000423.tif,20.8375,20.07104076063795
MW201500000424,2015,MW,-0.4372906201595974,0.4093143498723141,0.44166666666666665,0.45584862385321095,,,False,128.0,2015.0,R,-11.66552,34.068822,MWGE7AFL,Nkhata Bay,Northern Region,Malawi,MWI,MWGE7AFL00000424.tif,23.87837837837838,22.88982109285889
TZ201500000424,2015,TZ,0.995439466602622,0.5328819377594476,0.4558922558922559,0.47053099805393384,,,False,96.0,2015.0,R,-1.799206,34.143533,TZGE7AFL,Butiama,Mara,Tanzania,TZA,TZGE7AFL00000424.tif,19.70689655172414,20.805708242278005
TZ201500000425,2015,TZ,-0.5083349573337844,0.4031870426713511,0.35532407407407407,0.36673356269113144,,,False,165.0,2015.0,R,-1.713962,33.796311,TZGE7AFL,Butiama,Mara,Tanzania,TZA,TZGE7AFL00000425.tif,20.843373493975903,19.87551620910293
AO201500000426,2015,AO,-2.493483561116548,0.23197543286891248,0.42896825396825394,0.4427424639580602,,,False,113.0,2015.0,R,-6.093092,14.634228,AOGE71FL,Cuimba,Zaire,Angola,AGO,AOGE71FL00000426.tif,16.966666666666665,15.304775666179836
MW201500000426,2015,MW,-1.6532687016343373,0.3044408082054286,0.37888888888888894,0.39105504587155965,,,False,172.0,2015.0,R,-14.939618,35.242856,MWGE7AFL,Balaka,Southern Region,Malawi,MWI,MWGE7AFL00000426.tif,19.54945054945055,20.706018307226383
TZ201500000426,2015,TZ,0.382976146777087,0.4800592771624223,0.4166666666666667,0.43004587155963303,,,False,89.0,2015.0,R,-3.946076,35.742724,TZGE7AFL,Babati,Manyara,Tanzania,TZA,TZGE7AFL00000426.tif,20.790697674418606,16.799317077297093
TZ201500000427,2015,TZ,2.345954314001006,0.6493587700956102,0.5916666666666667,0.6106651376146789,,,True,107.0,2015.0,R,-4.416477,35.668985,TZGE7AFL,Babati,Manyara,Tanzania,TZA,TZGE7AFL00000427.tif,23.818181818181817,20.128375869689908
AO201500000428,2015,AO,0.20576590412418663,0.4647755594295185,0.5033333333333333,0.5194954128440367,,,False,99.0,2015.0,R,-5.460454,12.263045,AOGE71FL,Cabinda,Cabinda,Angola,AGO,AOGE71FL00000428.tif,27.106382978723403,22.600725308246954
MW201500000428,2015,MW,0.5810666788593724,0.49714384142113965,0.548015873015873,0.5656127129750982,,,False,134.0,2015.0,R,-15.079601,34.751929,MWGE7AFL,Ntcheu,Central Region,Malawi,MWI,MWGE7AFL00000428.tif,23.793650793650794,21.468024782677062
TZ201500000428,2015,TZ,0.05283620136580155,0.4515859470518968,0.3909722222222222,0.40352637614678893,,,False,142.0,2015.0,R,-4.272006,35.255059,TZGE7AFL,Babati,Manyara,Tanzania,TZA,TZGE7AFL00000428.tif,22.16949152542373,18.041286503531644
MW201500000429,2015,MW,-2.5726777911806855,0.22514522802152287,0.25974658869395706,0.26808707548688226,,,False,178.0,2015.0,R,-13.898581,34.540432,MWGE7AFL,Salima,Central Region,Malawi,MWI,MWGE7AFL00000429.tif,21.798076923076923,22.478632705409485
MW201500000430,2015,MW,-1.4837913836683672,0.31905759023306207,0.40555555555555556,0.4185779816513761,,,False,167.0,2015.0,R,-16.408984,35.236155,MWGE7AFL,Nsanje,Southern Region,Malawi,MWI,MWGE7AFL00000430.tif,18.373626373626372,17.31129904083095
TZ201500000430,2015,TZ,1.0289753590818171,0.5357742825071322,0.4361111111111111,0.4501146788990825,,,False,100.0,2015.0,R,-4.400238,34.944249,TZGE7AFL,Hanang,Manyara,Tanzania,TZA,TZGE7AFL00000430.tif,25.18,21.439701871213853
TZ201500000431,2015,TZ,0.43635800784058687,0.4846632621484914,0.3801346801346801,0.39234083958854593,,,False,134.0,2015.0,R,-4.386591,35.417484,TZGE7AFL,Hanang,Manyara,Tanzania,TZA,TZGE7AFL00000431.tif,24.58730158730159,22.492030789876203
MW201500000432,2015,MW,-0.7742926335097167,0.3802491921796405,0.4673611111111111,0.482368119266055,,,False,108.0,2015.0,R,-14.468009,34.491,MWGE7AFL,Ntcheu,Central Region,Malawi,MWI,MWGE7AFL00000432.tif,25.21153846153846,20.83862979431167
TZ201500000432,2015,TZ,0.34858754203073405,0.4770933891849361,0.43518518518518523,0.44915902140672787,,,False,109.0,2015.0,R,-4.473817,35.426367,TZGE7AFL,Hanang,Manyara,Tanzania,TZA,TZGE7AFL00000432.tif,23.851063829787233,22.732832723316115
MW201500000434,2015,MW,-1.2759250537095705,0.3369852803355331,0.467755991285403,0.48277567907897095,,,False,160.0,2015.0,R,-14.936997,35.569124,MWGE7AFL,Machinga,Southern Region,Malawi,MWI,MWGE7AFL00000434.tif,21.370786516853933,21.407508252985306
TZ201500000434,2015,TZ,3.6382155998229186,0.7608114515771576,0.6282051282051282,0.6483768525052928,,,False,112.0,2015.0,R,-3.928515,35.505395,TZGE7AFL,Mbulu,Manyara,Tanzania,TZA,TZGE7AFL00000434.tif,22.696969696969695,20.59945458349636
